target,setsize,dyn,resp,rt,sub,reward,correct
Present,8,Dynamic,1,0.549625598973535,8,Present,1
Present,12,Dynamic,1,0.889345164103588,8,Present,1
Present,12,Dynamic,1,1.62871783086393,8,Present,1
Absent,16,Dynamic,2,1.80856065420926,8,Present,1
Present,8,Dynamic,1,1.03920273873723,8,Present,1
Absent,12,Dynamic,2,2.01838281672917,8,Present,1
Present,12,Dynamic,1,2.36811547406614,8,Present,1
Present,8,Dynamic,1,1.748621478838,8,Present,1
Present,8,Dynamic,1,0.729459014174836,8,Present,1
Present,16,Dynamic,1,0.769441917116183,8,Present,1
Absent,8,Dynamic,1,1.47883787617525,8,Present,0
Absent,8,Dynamic,2,1.94846715921153,8,Present,1
Absent,12,Dynamic,2,1.90849653647979,8,Present,1
Absent,8,Dynamic,2,1.85852428975295,8,Present,1
Present,16,Dynamic,1,1.20907312989948,8,Present,1
Absent,16,Dynamic,2,2.3282076909195,8,Present,1
Present,12,Dynamic,1,0.669541777773247,8,Present,1
Absent,8,Dynamic,2,1.44889156324552,8,Present,1
Absent,16,Dynamic,1,1.5189154620366,8,Present,0
Absent,12,Dynamic,2,1.21905344647826,8,Present,1
Absent,8,Dynamic,2,1.73864521222208,8,Present,1
Present,16,Dynamic,1,1.00923142931606,8,Present,1
Absent,16,Dynamic,2,1.89850860617116,8,Present,1
Present,12,Dynamic,1,1.34895181145635,8,Present,1
Absent,12,Dynamic,2,2.35812647111902,8,Present,1
Absent,12,Dynamic,1,1.02921105920564,8,Present,0
Present,8,Static,1,0.779411968442218,8,Present,1
Absent,8,Static,2,0.879328468031417,8,Present,1
Present,12,Static,1,1.80856372175549,8,Present,1
Present,8,Static,1,0.839379132666409,8,Present,1
Absent,16,Static,2,2.05836240150779,8,Present,1
Present,12,Static,1,0.829379633899407,8,Present,1
Absent,8,Static,2,0.819372110391669,8,Present,1
Absent,8,Static,2,0.829362536840563,8,Present,1
Absent,16,Static,2,1.37892841891062,8,Present,1
Absent,8,Static,2,0.699485985524461,8,Present,1
Present,8,Static,1,0.809382260360508,8,Present,1
Present,12,Static,2,0.929287782946176,8,Present,0
Present,16,Static,1,0.679491348717647,8,Present,1
Absent,12,Static,2,1.01921251278145,8,Present,1
Present,16,Static,1,0.779417156204318,8,Present,1
Absent,16,Static,2,1.99841616376284,8,Present,1
Present,16,Static,1,0.87934058283372,8,Present,1
Present,12,Static,1,0.719462367424057,8,Present,1
Present,16,Static,1,0.599578603364307,8,Present,1
Present,8,Static,1,0.499745924975286,8,Present,1
Absent,12,Static,2,1.20907226777877,8,Present,1
Present,16,Static,1,1.15910989534268,8,Present,1
Absent,16,Static,2,1.46885516370276,8,Present,1
Present,8,Static,1,0.659531161657696,8,Present,1
Absent,12,Static,1,0.999240977805357,8,Present,0
Absent,8,Static,2,0.789412244120513,8,Present,1
Absent,12,Static,2,1.25903749223085,8,Present,1
Present,12,Static,1,0.959282314493748,8,Present,1
Absent,12,Static,2,1.04921093389748,8,Present,1
Absent,16,Static,2,1.14910967981245,8,Present,1
Present,8,Static,1,0.77940705635865,8,Present,1
Present,8,Static,1,0.489677616937797,8,Present,1
Absent,16,Static,2,1.79857823245175,8,Present,1
Present,8,Static,1,0.659508987108438,8,Present,1
Absent,8,Static,2,0.74942639392907,8,Present,1
Present,8,Static,1,0.789403146741051,8,Present,1
Absent,12,Static,2,1.36892695531014,8,Present,1
Absent,12,Static,2,0.779424459169604,8,Present,1
Absent,8,Static,2,0.849409487339017,8,Present,1
Absent,16,Static,2,1.3189725424545,8,Present,1
Absent,8,Static,2,0.709475785432232,8,Present,1
Absent,16,Static,2,1.12916168273955,8,Present,1
Present,12,Static,1,0.769454633398254,8,Present,1
Absent,12,Static,2,1.24903898590537,8,Present,1
Absent,12,Static,2,1.09916738677134,8,Present,1
Present,16,Static,2,1.16909708382627,8,Present,0
Absent,8,Static,2,0.979272455239879,8,Present,1
Present,12,Static,1,0.699486937867277,8,Present,1
Present,12,Static,1,0.489655507548605,8,Present,1
Absent,12,Static,2,0.899320468352244,8,Present,1
Absent,16,Static,2,1.18907561601554,8,Present,1
Present,8,Static,1,0.489681280951118,8,Present,1
Present,12,Static,1,0.499657823245116,8,Present,1
Present,16,Static,1,0.619549952883972,8,Present,1
Present,16,Static,1,0.689469660364466,8,Present,1
Present,16,Static,1,1.05919038334287,8,Present,1
Present,12,Static,1,0.499665035988528,8,Present,1
Present,16,Static,1,0.539638410489715,8,Present,1
Absent,8,Static,2,1.06917223369487,8,Present,1
Absent,16,Static,2,1.99842197806606,8,Present,1
Present,16,Dynamic,1,1.18909308899879,8,Present,1
Absent,8,Dynamic,2,1.7586010736411,8,Present,1
Absent,8,Dynamic,2,1.28898247689312,8,Present,1
Absent,8,Dynamic,2,1.79858850772894,8,Present,1
Present,8,Dynamic,1,1.34894137077208,8,Present,1
Absent,16,Dynamic,2,3.1075629298075,8,Present,1
Absent,16,Dynamic,1,1.84853234957995,8,Present,0
Present,12,Dynamic,1,0.759429225895701,8,Present,1
Present,8,Dynamic,1,0.599580477975906,8,Present,1
Absent,12,Dynamic,1,1.94847600597473,8,Present,0
Absent,8,Dynamic,2,2.28819470397184,8,Present,1
Absent,12,Dynamic,2,2.24820861820058,8,Present,1
Present,12,Dynamic,1,1.74863120777104,8,Present,1
Present,12,Dynamic,1,1.05921290374317,8,Present,1
Present,16,Dynamic,1,0.999226447059982,8,Present,1
Present,8,Dynamic,1,0.749446573571049,8,Present,1
Absent,8,Dynamic,2,1.7886066373278,8,Present,1
Present,12,Dynamic,1,1.19905941115144,8,Present,1
Absent,16,Dynamic,1,2.65787919281433,8,Present,0
Absent,12,Dynamic,1,2.61791412875664,8,Present,0
Absent,16,Dynamic,2,1.23904405337134,8,Present,1
Present,8,Dynamic,1,0.749459961505181,8,Present,1
Absent,12,Dynamic,2,1.92847266275044,8,Present,1
Absent,12,Dynamic,2,1.75859146500397,8,Present,1
Present,8,Dynamic,2,0.579585515367853,8,Present,0
Absent,16,Dynamic,2,2.72782252340744,8,Present,1
Present,12,Dynamic,1,1.34895261342899,8,Present,1
Present,16,Dynamic,1,0.889327229985838,8,Present,1
Present,16,Dynamic,1,1.04919130059943,8,Present,1
Present,16,Dynamic,1,1.65870256330572,8,Present,1
Absent,8,Dynamic,1,2.96761333380118,8,Present,0
Present,8,Dynamic,1,1.07917121117953,8,Present,1
Present,12,Dynamic,1,0.979181516530616,8,Present,1
Absent,16,Dynamic,2,2.03839119233317,8,Present,1
Present,16,Dynamic,1,1.81859085851193,8,Present,1
Absent,16,Dynamic,1,1.5587711069229,8,Present,0
Absent,12,Dynamic,2,2.05837540850484,8,Present,1
Present,8,Dynamic,1,1.23905701525769,8,Present,1
Present,12,Dynamic,1,0.989242722096151,8,Present,1
Present,16,Dynamic,1,1.53879854441925,8,Present,1
Present,12,Dynamic,1,0.759427471580238,8,Present,1
Absent,16,Dynamic,2,2.71782374140389,8,Present,1
Absent,12,Dynamic,2,2.248199716302,8,Present,1
Present,12,Dynamic,1,1.04920379633904,8,Present,1
Present,16,Dynamic,1,0.769411361950233,8,Present,1
Absent,12,Dynamic,2,2.74781979669979,8,Present,1
Present,16,Dynamic,1,2.44805305551654,8,Present,1
Absent,8,Dynamic,2,2.61791116145719,8,Present,1
Present,8,Dynamic,1,0.739436649156914,8,Present,1
Absent,8,Dynamic,1,1.73862327826441,8,Present,0
Absent,8,Dynamic,2,1.69865966277052,8,Present,1
Present,12,Dynamic,1,0.749431295988188,8,Present,1
Absent,16,Dynamic,1,2.40811244661882,8,Present,0
Absent,16,Dynamic,1,1.92847925897695,8,Present,0
Present,8,Dynamic,1,0.929283056318582,8,Present,1
Present,16,Dynamic,2,0.849366797321409,8,Present,0
Absent,8,Dynamic,2,2.57793579204849,8,Present,1
Absent,12,Dynamic,2,2.34815374320829,8,Present,1
Present,8,Dynamic,1,0.809438619002549,8,Present,1
Absent,12,Dynamic,2,2.29818836337381,8,Present,1
Present,12,Dynamic,1,1.10912380957166,8,Present,1
Present,8,Dynamic,1,0.669489223489791,8,Present,1
Absent,12,Dynamic,2,2.66787520801176,8,Present,1
Present,8,Dynamic,1,0.779420484391494,8,Present,1
Present,16,Dynamic,1,1.11913382921989,8,Present,1
Absent,16,Dynamic,1,1.21906127072612,8,Present,0
Absent,8,Dynamic,2,1.708645623233,8,Present,1
Present,16,Dynamic,1,1.10913262124836,8,Present,1
Absent,12,Dynamic,2,2.53798011608546,8,Present,1
Absent,12,Dynamic,2,2.11833154560213,8,Present,1
Absent,16,Dynamic,2,1.91848793030863,8,Present,1
Absent,16,Dynamic,2,2.04837226076143,8,Present,1
Present,12,Dynamic,1,1.69865302644507,8,Present,1
Present,12,Dynamic,1,1.8385479028409,8,Present,1
Present,16,Dynamic,1,2.02840928684577,8,Present,1
Absent,12,Dynamic,1,1.41894446839228,8,Present,0
Present,12,Dynamic,1,0.719453706117065,8,Present,1
Absent,8,Dynamic,2,3.10750026064125,8,Present,1
Absent,12,Dynamic,1,3.177450307757,8,Present,0
Present,8,Dynamic,1,0.729461044168602,8,Present,1
Absent,8,Dynamic,2,1.91850503237947,8,Present,1
Present,8,Dynamic,1,1.43889163341828,8,Present,1
Absent,8,Dynamic,2,2.3781315836959,8,Present,1
Absent,16,Dynamic,2,2.45805856907987,8,Present,1
Present,16,Dynamic,1,2.04840423942915,8,Present,1
Absent,16,Dynamic,1,3.1274957796179,8,Present,0
Absent,8,Dynamic,2,1.88851566353242,8,Present,1
Present,12,Dynamic,1,0.819390600878023,8,Present,1
Present,16,Dynamic,1,1.07918488982887,8,Present,1
Present,8,Dynamic,1,0.609550123303279,8,Present,1
Absent,12,Static,2,1.41888347835675,8,Present,1
Present,12,Static,1,0.819373684263383,8,Present,1
Present,8,Static,1,1.00923757944543,8,Present,1
Present,12,Static,1,0.609554844918421,8,Present,1
Present,8,Static,1,1.15910268259927,8,Present,1
Present,8,Static,1,0.519621884836624,8,Present,1
Absent,16,Static,2,1.85853968763149,8,Present,1
Present,12,Static,1,1.04919025302252,8,Present,1
Absent,16,Static,2,1.97844256871895,8,Present,1
Present,12,Static,1,0.499655091525028,8,Present,1
Present,16,Static,1,1.49879985263738,8,Present,1
Absent,8,Static,2,0.729465645487835,8,Present,1
Absent,8,Static,2,0.719488175912829,8,Present,1
Absent,12,Static,2,0.789409888325281,8,Present,1
Present,16,Static,1,1.07917461455168,8,Present,1
Absent,12,Static,2,1.11915279587788,8,Present,1
Present,16,Static,1,0.659514295165991,8,Present,1
Present,12,Static,1,0.629535968482514,8,Present,1
Absent,16,Static,2,1.6986599384486,8,Present,1
Present,16,Static,1,0.56957558092904,8,Present,1
Absent,12,Static,2,1.56875749844608,8,Present,1
Absent,8,Static,2,1.21906255388262,8,Present,1
Present,16,Static,1,0.82937206026827,8,Present,1
Absent,16,Static,2,1.60874458668331,8,Present,1
Absent,12,Static,2,0.839354517112042,8,Present,1
Absent,8,Static,2,0.739432077911715,8,Present,1
Present,8,Static,1,0.489643989213391,8,Present,1
Absent,8,Static,2,0.899319646330014,8,Present,1
Absent,16,Static,2,1.23904501573884,8,Present,1
Present,8,Static,1,0.739450904224213,8,Present,1
Absent,16,Static,2,1.5253916996644,9,Absent,1
Absent,16,Static,2,1.56874233872986,9,Absent,1
Present,8,Static,2,2.60788965966549,9,Absent,0
Present,8,Static,1,1.6487073730641,9,Absent,1
Absent,8,Static,2,1.23903616360076,9,Absent,1
Absent,8,Static,2,1.03919329858127,9,Absent,1
Absent,12,Static,2,1.77855958598502,9,Absent,1
Absent,12,Static,2,1.39899159440574,9,Absent,1
Present,16,Static,1,1.18906635256371,9,Absent,1
Present,16,Static,1,0.589566252318036,9,Absent,1
Absent,16,Static,2,1.3589008570998,9,Absent,1
Absent,16,Static,2,1.40889075234372,9,Absent,1
Present,8,Static,1,0.839349972432501,9,Absent,1
Present,16,Static,1,1.12910752844527,9,Absent,1
Present,12,Static,1,0.79939495263352,9,Absent,1
Present,12,Static,2,2.20821629993497,9,Absent,0
Present,16,Static,1,1.72861669089252,9,Absent,1
Absent,8,Static,2,1.35894396270851,9,Absent,1
Absent,16,Static,2,1.98842138739928,9,Absent,1
Present,12,Static,1,0.679495554107234,9,Absent,1
Absent,8,Static,2,1.02920486191215,9,Absent,1
Present,8,Static,1,0.809391323743512,9,Absent,1
Present,16,Static,1,0.769429131371908,9,Absent,1
Absent,12,Static,2,1.19903853942196,9,Absent,1
Absent,8,Static,2,0.929273870983707,9,Absent,1
Present,12,Static,1,0.699471119241935,9,Absent,1
Absent,12,Static,2,1.90846788130966,9,Absent,1
Present,8,Static,1,0.879304992230573,9,Absent,1
Present,12,Static,1,1.28898161996949,9,Absent,1
Absent,12,Static,2,1.64868781013502,9,Absent,1
Absent,12,Static,2,1.18904815297446,9,Absent,1
Absent,8,Static,2,2.17825197734419,9,Absent,1
Absent,12,Static,2,1.6886554057437,9,Absent,1
Absent,16,Static,2,2.10831545285873,9,Absent,1
Present,16,Static,1,0.619531356824154,9,Absent,1
Present,16,Static,1,1.19905031827966,9,Absent,1
Absent,12,Static,2,2.02837919402555,9,Absent,1
Present,12,Static,1,0.589560237582191,9,Absent,1
Present,8,Static,1,1.34893863966772,9,Absent,1
Absent,16,Static,1,1.7585960252618,9,Absent,0
Absent,8,Static,2,1.34892787830177,9,Absent,1
Present,12,Static,1,1.57872771790881,9,Absent,1
Present,8,Static,1,1.00919748884735,9,Absent,1
Present,8,Static,1,0.759407242744601,9,Absent,1
Absent,8,Static,2,1.26900157886848,9,Absent,1
Absent,16,Static,2,1.98842332715139,9,Absent,1
Present,12,Static,1,0.819376362086587,9,Absent,1
Absent,16,Static,2,1.39888406596128,9,Absent,1
Absent,8,Static,2,0.719458488296368,9,Absent,1
Present,16,Static,1,1.14909212069597,9,Absent,1
Absent,8,Static,2,1.00920591448994,9,Absent,1
Absent,16,Static,2,1.92845050874621,9,Absent,1
Present,16,Static,1,0.70948827126449,9,Absent,1
Present,8,Static,1,0.759424484987903,9,Absent,1
Present,12,Static,1,1.17907500375986,9,Absent,1
Absent,12,Static,2,1.34892388351454,9,Absent,1
Present,12,Static,1,1.10912785324035,9,Absent,1
Present,8,Static,1,1.36893473510099,9,Absent,1
Present,16,Static,1,0.819378191568831,9,Absent,1
Absent,12,Static,2,1.209064272467,9,Absent,1
Present,8,Dynamic,2,2.22821630494764,9,Absent,0
Present,16,Dynamic,1,0.779397619166957,9,Absent,1
Present,12,Dynamic,1,0.649519638112906,9,Absent,1
Absent,16,Dynamic,2,1.20903559721319,9,Absent,1
Absent,16,Dynamic,2,1.17907922911127,9,Absent,1
Present,8,Dynamic,1,1.64869076236755,9,Absent,1
Absent,12,Dynamic,2,1.30898100847025,9,Absent,1
Absent,12,Dynamic,2,1.02920564883971,9,Absent,1
Absent,16,Dynamic,2,1.28899026113959,9,Absent,1
Absent,16,Dynamic,2,1.1191302240486,9,Absent,1
Absent,16,Dynamic,2,0.959254463435173,9,Absent,1
Absent,8,Dynamic,2,0.959271034033009,9,Absent,1
Present,16,Dynamic,1,1.43886285900408,9,Absent,1
Absent,12,Dynamic,2,0.809391228509412,9,Absent,1
Present,8,Dynamic,1,0.869321016491085,9,Absent,1
Present,8,Dynamic,1,0.739428880758169,9,Absent,1
Present,12,Dynamic,1,0.84935783669971,9,Absent,1
Absent,8,Dynamic,2,0.989230219036472,9,Absent,1
Absent,8,Dynamic,2,0.67946747030237,9,Absent,1
Present,12,Dynamic,1,0.749411503182273,9,Absent,1
Absent,12,Dynamic,2,0.77947858252719,9,Absent,1
Present,8,Dynamic,1,0.709449942358333,9,Absent,1
Absent,8,Dynamic,2,0.649525497468858,9,Absent,1
Present,12,Dynamic,1,0.79936545536566,9,Absent,1
Present,16,Dynamic,1,0.889316174627311,9,Absent,1
Present,16,Dynamic,1,1.32893568242162,9,Absent,1
Present,16,Dynamic,1,2.31814538118397,9,Absent,1
Absent,8,Dynamic,2,0.779409117337309,9,Absent,1
Absent,12,Dynamic,2,1.00923189815057,9,Absent,1
Present,12,Dynamic,1,1.60871608941852,9,Absent,1
Absent,12,Static,2,2.01836729487241,9,Absent,1
Absent,16,Static,2,1.16910850583918,9,Absent,1
Present,12,Static,1,1.33893215377702,9,Absent,1
Present,16,Static,1,0.809370101748755,9,Absent,1
Present,8,Static,1,1.0491828981003,9,Absent,1
Absent,12,Static,2,1.27899394015276,9,Absent,1
Present,12,Static,1,0.969239055686558,9,Absent,1
Absent,8,Static,2,0.819394020350046,9,Absent,1
Present,12,Static,1,0.699474447395914,9,Absent,1
Present,8,Static,1,0.999232359280541,9,Absent,1
Absent,8,Static,2,0.929274176733088,9,Absent,1
Present,8,Static,1,0.979240945315723,9,Absent,1
Present,16,Static,1,0.789403082552781,9,Absent,1
Present,16,Static,1,0.869331101197531,9,Absent,1
Present,8,Static,1,0.959253751690994,9,Absent,1
Present,12,Static,1,1.00921719713278,9,Absent,1
Absent,12,Static,2,1.38889707784074,9,Absent,1
Absent,12,Static,2,0.809356924466556,9,Absent,1
Present,16,Static,1,0.989229427097598,9,Absent,1
Absent,16,Static,2,0.929272332214168,9,Absent,1
Absent,16,Static,2,2.1083151521234,9,Absent,1
Absent,8,Static,2,1.80862479073767,9,Absent,1
Absent,12,Static,2,1.24901032529669,9,Absent,1
Present,12,Static,1,1.02918912335372,9,Absent,1
Absent,16,Static,2,1.79856016239864,9,Absent,1
Absent,16,Static,2,1.75859753897203,9,Absent,1
Absent,8,Static,2,1.10912111673679,9,Absent,1
Present,8,Static,1,0.679477219187902,9,Absent,1
Present,16,Static,1,0.959258733897514,9,Absent,1
Absent,8,Static,2,0.769402751740927,9,Absent,1
Present,16,Dynamic,1,1.04917522931282,9,Absent,1
Present,16,Dynamic,2,0.859328414615447,9,Absent,0
Absent,8,Dynamic,2,0.819389689739182,9,Absent,1
Absent,16,Dynamic,2,1.3789147411153,9,Absent,1
Present,12,Dynamic,1,1.98841059595907,9,Absent,1
Present,8,Dynamic,1,0.839382898100666,9,Absent,1
Absent,12,Dynamic,2,1.64872487594585,9,Absent,1
Present,16,Dynamic,1,1.00922144754804,9,Absent,1
Absent,12,Dynamic,2,0.669506901909699,9,Absent,1
Present,16,Dynamic,2,1.00931426996067,9,Absent,0
Present,12,Dynamic,2,1.26900597964959,9,Absent,0
Absent,16,Dynamic,2,0.799379284246243,9,Absent,1
Present,12,Dynamic,2,1.30897762016866,9,Absent,0
Absent,16,Dynamic,2,0.96926184151198,9,Absent,1
Present,12,Dynamic,2,1.89848744925075,9,Absent,0
Present,8,Dynamic,1,1.53877327953523,9,Absent,1
Absent,12,Dynamic,2,0.73942659014574,9,Absent,1
Absent,8,Dynamic,2,1.3589114330116,9,Absent,1
Absent,8,Dynamic,2,1.14908174527591,9,Absent,1
Present,8,Dynamic,1,0.999222179338176,9,Absent,1
Absent,12,Dynamic,2,0.869334023356714,9,Absent,1
Absent,12,Dynamic,2,0.889312936693386,9,Absent,1
Present,8,Dynamic,1,1.28899252167867,9,Absent,1
Absent,8,Dynamic,2,0.749439491753947,9,Absent,1
Present,8,Dynamic,1,0.739449065209556,9,Absent,1
Absent,16,Dynamic,2,1.38888997042704,9,Absent,1
Absent,8,Dynamic,2,1.46882417422785,9,Absent,1
Present,12,Dynamic,2,1.5887414465451,9,Absent,0
Absent,16,Dynamic,2,0.889315969125164,9,Absent,1
Present,16,Dynamic,1,1.21904738609737,9,Absent,1
Present,8,Dynamic,1,0.949244905017622,9,Absent,1
Absent,8,Dynamic,2,0.709453736653813,9,Absent,1
Present,8,Dynamic,1,1.11911487143516,9,Absent,1
Present,8,Dynamic,2,1.25902941206004,9,Absent,0
Absent,8,Dynamic,2,0.829388486792595,9,Absent,1
Absent,8,Dynamic,2,1.03918220640662,9,Absent,1
Present,12,Dynamic,1,0.929290286201649,9,Absent,1
Absent,16,Dynamic,2,0.919294686984358,9,Absent,1
Present,16,Dynamic,2,0.829351611448146,9,Absent,0
Absent,16,Dynamic,2,0.629535762618616,9,Absent,1
Present,12,Dynamic,1,0.849344534108241,9,Absent,1
Absent,12,Dynamic,2,0.889317126961032,9,Absent,1
Absent,12,Dynamic,2,1.38888390556895,9,Absent,1
Absent,16,Dynamic,2,1.43887294872547,9,Absent,1
Present,12,Dynamic,1,1.67865361134864,9,Absent,1
Absent,12,Dynamic,2,0.809402385844805,9,Absent,1
Absent,8,Dynamic,2,0.809383464487837,9,Absent,1
Present,16,Dynamic,1,0.609559585986062,9,Absent,1
Absent,8,Dynamic,2,0.869331457070075,9,Absent,1
Present,8,Dynamic,1,0.829364066963535,9,Absent,1
Absent,12,Dynamic,2,0.709482933187246,9,Absent,1
Present,16,Dynamic,1,0.779424409804051,9,Absent,1
Present,16,Dynamic,1,1.09912127712778,9,Absent,1
Present,16,Dynamic,2,0.949262533205911,9,Absent,0
Present,8,Dynamic,1,0.789416340032403,9,Absent,1
Absent,12,Dynamic,2,0.77942052027538,9,Absent,1
Present,12,Dynamic,1,0.639534609794282,9,Absent,1
Absent,16,Dynamic,2,0.989214335122597,9,Absent,1
Present,12,Dynamic,1,1.1691023307103,9,Absent,1
Absent,16,Dynamic,2,1.09913703072561,9,Absent,1
Absent,16,Static,2,1.71860644579283,9,Absent,1
Absent,8,Static,2,0.829368222144694,9,Absent,1
Absent,8,Static,2,0.92925220289726,9,Absent,1
Absent,12,Static,2,1.22901616460331,9,Absent,1
Present,8,Static,1,0.889288266251242,9,Absent,1
Present,12,Static,1,0.619526414715438,9,Absent,1
Present,12,Static,1,1.01921237030729,9,Absent,1
Present,12,Static,1,1.08913634404234,9,Absent,1
Present,16,Static,1,1.15910158889164,9,Absent,1
Absent,12,Static,2,0.889299959901109,9,Absent,1
Absent,12,Static,2,1.60872618916437,9,Absent,1
Absent,8,Static,2,1.28898453210422,9,Absent,1
Absent,12,Static,2,1.51878943912561,9,Absent,1
Present,8,Static,1,0.719462488095814,9,Absent,1
Present,16,Static,1,0.929295759609886,9,Absent,1
Absent,16,Static,2,1.32895640318748,9,Absent,1
Present,16,Static,1,1.27904102049979,9,Absent,1
Present,8,Static,2,0.659498496315791,9,Absent,0
Absent,16,Static,2,1.30897071825893,9,Absent,1
Present,8,Static,1,1.15907707382939,9,Absent,1
Absent,16,Static,2,1.57874665931558,9,Absent,1
Present,16,Static,1,1.13912238484227,9,Absent,1
Absent,8,Static,2,0.719456744021954,9,Absent,1
Present,12,Static,1,1.75858598065315,9,Absent,1
Absent,12,Static,2,1.58870643576665,9,Absent,1
Present,16,Static,1,0.739433336673756,9,Absent,1
Absent,16,Static,2,1.08916036790106,9,Absent,1
Present,8,Static,1,0.679493799809279,9,Absent,1
Absent,8,Static,2,0.869337251264369,9,Absent,1
Present,12,Static,1,0.939289093277694,9,Absent,1
Absent,8,Dynamic,2,1.49882092627013,9,Absent,1
Present,8,Dynamic,1,1.59871942258542,9,Absent,1
Absent,16,Dynamic,2,1.18907777555069,9,Absent,1
Absent,12,Dynamic,2,1.27899650644213,9,Absent,1
Present,8,Dynamic,1,0.939275670392817,9,Absent,1
Present,16,Dynamic,2,1.13911356323115,9,Absent,0
